generation,s-type,s-value, isActive
3,6,0.000000,1
3,7,0.000000,1
3,1,0.010779,1
3,2,0.000000,1
3,3,0.000000,1
3,4,0.000000,1
3,5,0.000000,1
3,6,0.000000,1
3,7,0.000000,1
3,1,0.010779,1
3,2,0.000000,1
3,3,0.000000,1
3,4,0.000000,1
3,5,0.000000,1
3,6,0.000000,1
3,7,0.000000,1
4,1,0.010779,1
4,2,0.000000,1
4,3,0.000000,1
4,4,0.000000,1
4,5,0.000000,1
4,6,0.000000,1
4,7,0.000000,1
4,1,0.010779,1
4,2,0.000000,1
4,3,0.000000,1
4,4,0.000000,1
4,5,0.000000,1
4,6,0.000000,1
4,7,0.000000,1
4,1,0.010779,1
4,2,0.000000,1
4,3,0.000000,1
4,4,0.000000,1
4,5,0.000000,1
4,6,0.000000,1
4,7,0.000000,1
4,1,0.010779,1
4,2,0.000000,1
4,3,0.000000,1
4,4,0.000000,1
4,5,0.000000,1
4,6,0.000000,1
4,7,0.000000,1
5,1,0.152394,0
5,2,0.000000,1
5,3,0.000000,1
5,4,0.000000,1
5,5,0.000000,1
5,6,0.000000,1
5,7,0.000000,1
5,1,0.152394,0
5,2,0.000000,1
5,3,0.000000,1
5,4,0.000000,1
5,5,0.000000,1
5,6,0.000000,1
5,7,0.000000,1
5,1,0.152394,0
5,2,0.000000,1
5,3,0.000000,1
5,4,0.000000,1
5,5,0.000000,1
5,6,0.000000,1
5,7,0.000000,1
5,1,0.152394,0
5,2,0.000000,1
5,3,0.000000,1
5,4,0.000000,1
5,5,0.000000,1
5,6,0.000000,1
5,7,0.000000,1
6,1,0.152394,0
6,2,0.000000,1
6,3,0.000000,1
6,4,0.000000,1
6,5,0.000000,1
6,6,0.000000,1
6,7,0.000000,1
6,1,0.152394,0
6,2,0.000000,1
6,3,0.000000,1
6,4,0.000000,1
6,5,0.000000,1
6,6,0.000000,1
6,7,0.000000,1
6,1,0.152394,0
6,2,0.000000,1
6,3,0.000000,1
6,4,0.000000,1
6,5,0.000000,1
6,6,0.000000,1
6,7,0.000000,1
6,1,0.152394,0
6,2,0.000000,1
6,3,0.000000,1
6,4,0.000000,1
6,5,0.000000,1
6,6,0.000000,1
6,7,0.000000,1
7,1,0.152394,0
7,2,0.000000,1
7,3,0.000000,1
7,4,0.000000,1
7,5,0.000000,1
7,6,0.000000,1
7,7,0.000000,1
7,1,0.152394,0
7,2,0.000000,1
7,3,0.000000,1
7,4,0.000000,1
7,5,0.000000,1
7,6,0.000000,1
7,7,0.000000,1
7,1,0.152394,0
7,2,0.000000,1
7,3,0.000000,1
7,4,0.000000,1
7,5,0.000000,1
7,6,0.000000,1
7,7,0.000000,1
7,1,0.152394,0
7,2,0.000000,1
7,3,0.000000,1
7,4,0.000000,1
7,5,0.000000,1
7,6,0.000000,1
7,7,0.000000,1
8,1,0.152394,0
8,2,0.000000,1
8,3,0.000000,1
8,4,0.000000,1
8,5,0.135575,1
8,6,0.000000,1
8,7,0.000000,1
8,1,0.152394,0
8,2,0.000000,1
8,3,0.000000,1
8,4,0.000000,1
8,5,0.135575,1
8,6,0.000000,1
8,7,0.000000,1
8,1,0.152394,0
8,2,0.000000,1
8,3,0.000000,1
8,4,0.000000,1
8,5,0.135575,1
8,6,0.000000,1
8,7,0.000000,1
8,1,0.152394,0
8,2,0.000000,1
8,3,0.000000,1
8,4,0.000000,1
8,5,0.135575,1
8,6,0.000000,1
8,7,0.000000,1
9,1,0.152394,0
9,2,0.000000,1
9,3,0.000000,1
9,4,0.009941,1
9,5,0.135575,1
9,6,0.000000,1
9,7,0.000000,1
9,1,0.152394,0
9,2,0.000000,1
9,3,0.000000,1
9,4,0.009941,1
9,5,0.135575,1
9,6,0.000000,1
9,7,0.000000,1
9,1,0.152394,0
9,2,0.000000,1
9,3,0.000000,1
9,4,0.009941,1
9,5,0.135575,1
9,6,0.000000,1
9,7,0.000000,1
9,1,0.152394,0
9,2,0.000000,1
9,3,0.000000,1
9,4,0.009941,1
9,5,0.135575,1
9,6,0.000000,1
9,7,0.000000,1
10,1,0.152394,0
10,2,0.000000,1
10,3,0.000000,1
10,4,0.009941,1
10,5,0.135575,1
10,6,0.000000,1
10,7,0.000000,1
10,1,0.152394,0
10,2,0.000000,1
10,3,0.000000,1
10,4,0.009941,1
10,5,0.135575,1
10,6,0.000000,1
10,7,0.000000,1
10,1,0.152394,0
10,2,0.000000,1
10,3,0.000000,1
10,4,0.009941,1
10,5,0.135575,1
10,6,0.000000,1
10,7,0.000000,1
10,1,0.152394,0
10,2,0.000000,1
10,3,0.000000,1
10,4,0.009941,1
10,5,0.135575,1
10,6,0.000000,1
10,7,0.000000,1
11,1,0.152394,0
11,2,0.000000,1
11,3,0.000000,1
11,4,0.009941,1
11,5,0.135575,1
11,6,0.000000,1
11,7,0.000000,1
11,1,0.152394,0
11,2,0.000000,1
11,3,0.000000,1
11,4,0.009941,1
11,5,0.135575,1
11,6,0.000000,1
11,7,0.000000,1
11,1,0.152394,0
11,2,0.000000,1
11,3,0.000000,1
11,4,0.009941,1
11,5,0.135575,1
11,6,0.000000,1
11,7,0.000000,1
11,1,0.152394,0
11,2,0.000000,1
11,3,0.000000,1
11,4,0.009941,1
11,5,0.135575,1
11,6,0.000000,1
11,7,0.000000,1
12,1,0.152394,0
12,2,0.000000,1
12,3,0.000000,1
12,4,0.059358,1
12,5,0.135575,1
12,6,0.000000,1
12,7,0.000000,1
12,1,0.152394,0
12,2,0.000000,1
12,3,0.000000,1
12,4,0.059358,1
12,5,0.135575,1
12,6,0.000000,1
12,7,0.000000,1
12,1,0.152394,0
12,2,0.000000,1
12,3,0.000000,1
12,4,0.059358,1
12,5,0.135575,1
12,6,0.000000,1
12,7,0.000000,1
12,1,0.152394,0
12,2,0.000000,1
12,3,0.000000,1
12,4,0.059358,1
12,5,0.135575,1
12,6,0.000000,1
12,7,0.000000,1
13,1,0.152394,0
13,2,0.000000,1
13,3,0.197084,0
13,4,0.059358,1
13,5,0.135575,1
13,6,0.000000,1
13,7,0.000000,1
13,1,0.152394,0
13,2,0.000000,1
13,3,0.197084,0
13,4,0.059358,1
13,5,0.135575,1
13,6,0.000000,1
13,7,0.000000,1
13,1,0.152394,0
13,2,0.000000,1
13,3,0.197084,0
13,4,0.059358,1
13,5,0.135575,1
13,6,0.000000,1
13,7,0.000000,1
13,1,0.152394,0
13,2,0.000000,1
13,3,0.197084,0
13,4,0.059358,1
13,5,0.135575,1
13,6,0.000000,1
13,7,0.000000,1
14,1,0.152394,0
14,2,0.000000,1
14,3,0.197084,0
14,4,0.059358,1
14,5,0.135575,1
14,6,0.000000,1
14,7,0.000000,1
14,1,0.152394,0
14,2,0.000000,1
14,3,0.197084,0
14,4,0.059358,1
14,5,0.135575,1
14,6,0.000000,1
14,7,0.000000,1
14,1,0.152394,0
14,2,0.000000,1
14,3,0.197084,0
14,4,0.059358,1
14,5,0.135575,1
14,6,0.000000,1
14,7,0.000000,1
14,1,0.152394,0
14,2,0.000000,1
14,3,0.197084,0
14,4,0.059358,1
14,5,0.135575,1
14,6,0.000000,1
14,7,0.000000,1
15,1,0.152394,0
15,2,0.000000,1
15,3,0.197084,0
15,4,0.059358,1
15,5,0.135575,1
15,6,0.000000,1
15,7,0.000000,1
15,1,0.152394,0
15,2,0.000000,1
15,3,0.197084,0
15,4,0.059358,1
15,5,0.135575,1
15,6,0.000000,1
15,7,0.000000,1
15,1,0.152394,0
15,2,0.000000,1
15,3,0.197084,0
15,4,0.059358,1
15,5,0.135575,1
15,6,0.000000,1
15,7,0.000000,1
15,1,0.152394,0
15,2,0.000000,1
15,3,0.197084,0
15,4,0.059358,1
15,5,0.135575,1
15,6,0.000000,1
15,7,0.000000,1
16,1,0.152394,0
16,2,0.000000,1
16,3,0.197084,0
16,4,0.059358,1
16,5,0.135575,1
16,6,0.000000,1
16,7,0.000000,1
16,1,0.152394,0
16,2,0.000000,1
16,3,0.197084,0
16,4,0.059358,1
16,5,0.135575,1
16,6,0.000000,1
16,7,0.000000,1
16,1,0.152394,0
16,2,0.000000,1
16,3,0.197084,0
16,4,0.059358,1
16,5,0.135575,1
16,6,0.000000,1
16,7,0.000000,1
16,1,0.152394,0
16,2,0.000000,1
16,3,0.197084,0
16,4,0.059358,1
16,5,0.135575,1
16,6,0.000000,1
16,7,0.000000,1
17,1,0.152394,0
17,2,0.000000,1
17,3,0.197084,0
17,4,0.059358,1
17,5,0.135575,1
17,6,0.000000,1
17,7,0.000000,1
17,1,0.152394,0
17,2,0.000000,1
17,3,0.197084,0
17,4,0.059358,1
17,5,0.135575,1
17,6,0.000000,1
17,7,0.000000,1
17,1,0.152394,0
17,2,0.000000,1
17,3,0.197084,0
17,4,0.059358,1
17,5,0.135575,1
17,6,0.000000,1
17,7,0.000000,1
17,1,0.152394,0
17,2,0.000000,1
17,3,0.197084,0
17,4,0.059358,1
17,5,0.135575,1
17,6,0.000000,1
17,7,0.000000,1
18,1,0.152394,0
18,2,0.000000,1
18,3,0.197084,0
18,4,0.059358,1
18,5,0.135575,1
18,6,0.000000,1
18,7,0.000000,1
18,1,0.152394,0
18,2,0.000000,1
18,3,0.197084,0
18,4,0.059358,1
18,5,0.135575,1
18,6,0.000000,1
18,7,0.000000,1
18,1,0.152394,0
18,2,0.000000,1
18,3,0.197084,0
18,4,0.059358,1
18,5,0.135575,1
18,6,0.000000,1
18,7,0.000000,1
18,1,0.152394,0
18,2,0.000000,1
18,3,0.197084,0
18,4,0.059358,1
18,5,0.135575,1
18,6,0.000000,1
18,7,0.000000,1
19,1,0.152394,0
19,2,0.000000,1
19,3,0.197084,0
19,4,0.059358,1
19,5,0.152335,0
19,6,0.000000,1
19,7,0.000000,1
19,1,0.152394,0
19,2,0.000000,1
19,3,0.197084,0
19,4,0.059358,1
19,5,0.152335,0
19,6,0.000000,1
19,7,0.000000,1
19,1,0.152394,0
19,2,0.000000,1
19,3,0.197084,0
19,4,0.059358,1
19,5,0.152335,0
19,6,0.000000,1
19,7,0.000000,1
19,1,0.152394,0
19,2,0.000000,1
19,3,0.197084,0
19,4,0.059358,1
19,5,0.152335,0
19,6,0.000000,1
19,7,0.000000,1
20,1,0.152394,0
20,2,0.000000,1
20,3,0.197084,0
20,4,0.059358,1
20,5,0.152335,0
20,6,0.000000,1
20,7,0.000000,1
20,1,0.152394,0
20,2,0.000000,1
20,3,0.197084,0
20,4,0.059358,1
20,5,0.152335,0
20,6,0.000000,1
20,7,0.000000,1
20,1,0.152394,0
20,2,0.000000,1
20,3,0.197084,0
20,4,0.059358,1
20,5,0.152335,0
20,6,0.000000,1
20,7,0.000000,1
20,1,0.152394,0
20,2,0.000000,1
20,3,0.197084,0
20,4,0.059358,1
20,5,0.152335,0
20,6,0.000000,1
20,7,0.000000,1
21,1,0.152394,0
21,2,0.000000,1
21,3,0.197084,0
21,4,0.059358,1
21,5,0.152335,0
21,6,0.000000,1
21,7,0.000000,1
21,1,0.152394,0
21,2,0.000000,1
21,3,0.197084,0
21,4,0.059358,1
21,5,0.152335,0
21,6,0.000000,1
21,7,0.000000,1
21,1,0.152394,0
21,2,0.000000,1
21,3,0.197084,0
21,4,0.059358,1
21,5,0.152335,0
21,6,0.000000,1
21,7,0.000000,1
21,1,0.152394,0
21,2,0.000000,1
21,3,0.197084,0
21,4,0.059358,1
21,5,0.152335,0
21,6,0.000000,1
21,7,0.000000,1
22,1,0.152394,0
22,2,0.000000,1
22,3,0.197084,0
22,4,0.059358,1
22,5,0.152335,0
22,6,0.000000,1
22,7,0.000000,1
22,1,0.152394,0
22,2,0.000000,1
22,3,0.197084,0
22,4,0.059358,1
22,5,0.152335,0
22,6,0.000000,1
22,7,0.000000,1
22,1,0.152394,0
22,2,0.000000,1
22,3,0.197084,0
22,4,0.059358,1
22,5,0.152335,0
22,6,0.000000,1
22,7,0.000000,1
22,1,0.152394,0
22,2,0.000000,1
22,3,0.197084,0
22,4,0.059358,1
22,5,0.152335,0
22,6,0.000000,1
22,7,0.000000,1
23,1,0.103747,1
23,2,0.000000,1
23,3,0.197084,0
23,4,0.059358,1
23,5,0.152335,0
23,6,0.000000,1
23,7,0.000000,1
23,1,0.103747,1
23,2,0.000000,1
23,3,0.197084,0
23,4,0.059358,1
23,5,0.152335,0
23,6,0.000000,1
23,7,0.000000,1
23,1,0.103747,1
23,2,0.000000,1
23,3,0.197084,0
23,4,0.059358,1
23,5,0.152335,0
23,6,0.000000,1
23,7,0.000000,1
23,1,0.103747,1
23,2,0.000000,1
23,3,0.197084,0
23,4,0.059358,1
23,5,0.152335,0
23,6,0.000000,1
23,7,0.000000,1
24,1,0.103747,1
24,2,0.000000,1
24,3,0.197084,0
24,4,0.059358,1
24,5,0.152335,0
24,6,0.000000,1
24,7,0.000000,1
24,1,0.103747,1
24,2,0.000000,1
24,3,0.197084,0
24,4,0.059358,1
24,5,0.152335,0
24,6,0.000000,1
24,7,0.000000,1
24,1,0.103747,1
24,2,0.000000,1
24,3,0.197084,0
24,4,0.059358,1
24,5,0.152335,0
24,6,0.000000,1
24,7,0.000000,1
24,1,0.103747,1
24,2,0.000000,1
24,3,0.197084,0
24,4,0.059358,1
24,5,0.152335,0
24,6,0.000000,1
24,7,0.000000,1
25,1,0.103747,1
25,2,0.000000,1
25,3,0.197084,0
25,4,0.059358,1
25,5,0.152335,0
25,6,0.000000,1
25,7,0.000000,1
25,1,0.103747,1
25,2,0.000000,1
25,3,0.197084,0
25,4,0.059358,1
25,5,0.152335,0
25,6,0.000000,1
25,7,0.000000,1
25,1,0.103747,1
25,2,0.000000,1
25,3,0.197084,0
25,4,0.059358,1
25,5,0.152335,0
25,6,0.000000,1
25,7,0.000000,1
25,1,0.103747,1
25,2,0.000000,1
25,3,0.197084,0
25,4,0.059358,1
25,5,0.152335,0
25,6,0.000000,1
25,7,0.000000,1
26,1,0.103747,1
26,2,0.000000,1
26,3,0.197084,0
26,4,0.059358,1
26,5,0.152335,0
26,6,0.000000,1
26,7,0.000000,1
26,1,0.103747,1
26,2,0.000000,1
26,3,0.197084,0
26,4,0.059358,1
26,5,0.152335,0
26,6,0.000000,1
26,7,0.000000,1
26,1,0.103747,1
26,2,0.000000,1
26,3,0.197084,0
26,4,0.059358,1
26,5,0.152335,0
26,6,0.000000,1
26,7,0.000000,1
26,1,0.103747,1
26,2,0.000000,1
26,3,0.197084,0
26,4,0.059358,1
26,5,0.152335,0
26,6,0.000000,1
26,7,0.000000,1
27,1,0.103747,1
27,2,0.000000,1
27,3,0.197084,0
27,4,0.059358,1
27,5,0.152335,0
27,6,0.000000,1
27,7,0.000000,1
27,1,0.103747,1
27,2,0.000000,1
27,3,0.197084,0
27,4,0.059358,1
27,5,0.152335,0
27,6,0.000000,1
27,7,0.000000,1
27,1,0.103747,1
27,2,0.000000,1
27,3,0.197084,0
27,4,0.059358,1
27,5,0.152335,0
27,6,0.000000,1
27,7,0.000000,1
27,1,0.103747,1
27,2,0.000000,1
27,3,0.197084,0
27,4,0.059358,1
27,5,0.152335,0
27,6,0.000000,1
27,7,0.000000,1
28,1,0.103747,1
28,2,0.000000,1
28,3,0.258068,0
28,4,0.059358,1
28,5,0.152335,0
28,6,0.000000,1
28,7,0.000000,1
28,1,0.103747,1
28,2,0.000000,1
28,3,0.258068,0
28,4,0.059358,1
28,5,0.152335,0
28,6,0.000000,1
28,7,0.000000,1
28,1,0.103747,1
28,2,0.000000,1
28,3,0.258068,0
28,4,0.059358,1
28,5,0.152335,0
28,6,0.000000,1
28,7,0.000000,1
28,1,0.103747,1
28,2,0.000000,1
28,3,0.258068,0
28,4,0.059358,1
28,5,0.152335,0
28,6,0.000000,1
28,7,0.000000,1
29,1,0.103747,1
29,2,0.000000,1
29,3,0.258068,0
29,4,0.059358,1
29,5,0.152335,0
29,6,0.000000,1
29,7,0.000000,1
29,1,0.103747,1
29,2,0.000000,1
29,3,0.258068,0
29,4,0.059358,1
29,5,0.152335,0
29,6,0.000000,1
29,7,0.000000,1
29,1,0.103747,1
29,2,0.000000,1
29,3,0.258068,0
29,4,0.059358,1
29,5,0.152335,0
29,6,0.000000,1
29,7,0.000000,1
29,1,0.103747,1
29,2,0.000000,1
29,3,0.258068,0
29,4,0.059358,1
29,5,0.152335,0
29,6,0.000000,1
29,7,0.000000,1
30,1,0.103747,1
30,2,0.000000,1
30,3,0.258068,0
30,4,0.059358,1
30,5,0.212581,0
30,6,0.000000,1
30,7,0.000000,1
30,1,0.103747,1
30,2,0.000000,1
30,3,0.258068,0
30,4,0.059358,1
30,5,0.212581,0
30,6,0.000000,1
30,7,0.000000,1
30,1,0.103747,1
30,2,0.000000,1
30,3,0.258068,0
30,4,0.059358,1
30,5,0.212581,0
30,6,0.000000,1
30,7,0.000000,1
30,1,0.103747,1
30,2,0.000000,1
30,3,0.258068,0
30,4,0.059358,1
30,5,0.212581,0
30,6,0.000000,1
30,7,0.000000,1
31,1,0.103747,1
31,2,0.000000,1
31,3,0.258068,0
31,4,0.059358,1
31,5,0.212581,0
31,6,0.000000,1
31,7,0.000000,1
31,1,0.103747,1
31,2,0.000000,1
31,3,0.258068,0
31,4,0.059358,1
31,5,0.212581,0
31,6,0.000000,1
31,7,0.000000,1
31,1,0.103747,1
31,2,0.000000,1
31,3,0.258068,0
31,4,0.059358,1
31,5,0.212581,0
31,6,0.000000,1
31,7,0.000000,1
31,1,0.103747,1
31,2,0.000000,1
31,3,0.258068,0
31,4,0.059358,1
31,5,0.212581,0
31,6,0.000000,1
31,7,0.000000,1
32,1,0.103747,1
32,2,0.000000,1
32,3,0.258068,0
32,4,0.059358,1
32,5,0.212581,0
32,6,0.000000,1
32,7,0.000000,1
32,1,0.103747,1
32,2,0.000000,1
32,3,0.258068,0
32,4,0.059358,1
32,5,0.212581,0
32,6,0.000000,1
32,7,0.000000,1
32,1,0.103747,1
32,2,0.000000,1
32,3,0.258068,0
32,4,0.059358,1
32,5,0.212581,0
32,6,0.000000,1
32,7,0.000000,1
32,1,0.103747,1
32,2,0.000000,1
32,3,0.258068,0
32,4,0.059358,1
32,5,0.212581,0
32,6,0.000000,1
32,7,0.000000,1
33,1,0.103747,1
33,2,0.000000,1
33,3,0.258068,0
33,4,0.059358,1
33,5,0.212581,0
33,6,0.000000,1
33,7,0.000000,1
33,1,0.103747,1
33,2,0.000000,1
33,3,0.258068,0
33,4,0.059358,1
33,5,0.212581,0
33,6,0.000000,1
33,7,0.000000,1
33,1,0.103747,1
33,2,0.000000,1
33,3,0.258068,0
33,4,0.059358,1
33,5,0.212581,0
33,6,0.000000,1
33,7,0.000000,1
33,1,0.103747,1
33,2,0.000000,1
33,3,0.258068,0
33,4,0.059358,1
33,5,0.212581,0
33,6,0.000000,1
33,7,0.000000,1
34,1,0.103747,1
34,2,0.000000,1
34,3,0.258068,0
34,4,0.059358,1
34,5,0.141324,1
34,6,0.000000,1
34,7,0.000000,1
34,1,0.103747,1
34,2,0.000000,1
34,3,0.258068,0
34,4,0.059358,1
34,5,0.141324,1
34,6,0.000000,1
34,7,0.000000,1
34,1,0.103747,1
34,2,0.000000,1
34,3,0.258068,0
34,4,0.059358,1
34,5,0.141324,1
34,6,0.000000,1
34,7,0.000000,1
34,1,0.103747,1
34,2,0.000000,1
34,3,0.258068,0
34,4,0.059358,1
34,5,0.141324,1
34,6,0.000000,1
34,7,0.000000,1
35,1,0.103747,1
35,2,0.000000,1
35,3,0.258068,0
35,4,0.059358,1
35,5,0.141324,1
35,6,0.000000,1
35,7,0.000000,1
35,1,0.103747,1
35,2,0.000000,1
35,3,0.258068,0
35,4,0.059358,1
35,5,0.141324,1
35,6,0.000000,1
35,7,0.000000,1
35,1,0.103747,1
35,2,0.000000,1
35,3,0.258068,0
35,4,0.059358,1
35,5,0.141324,1
35,6,0.000000,1
35,7,0.000000,1
35,1,0.103747,1
35,2,0.000000,1
35,3,0.258068,0
35,4,0.059358,1
35,5,0.141324,1
35,6,0.000000,1
35,7,0.000000,1
36,1,0.032392,1
36,2,0.000000,1
36,3,0.258068,0
36,4,0.059358,1
36,5,0.141324,1
36,6,0.000000,1
36,7,0.000000,1
36,1,0.032392,1
36,2,0.000000,1
36,3,0.258068,0
36,4,0.059358,1
36,5,0.141324,1
36,6,0.000000,1
36,7,0.000000,1
36,1,0.032392,1
36,2,0.000000,1
36,3,0.258068,0
36,4,0.059358,1
36,5,0.141324,1
36,6,0.000000,1
36,7,0.000000,1
36,1,0.032392,1
36,2,0.000000,1
36,3,0.258068,0
36,4,0.059358,1
36,5,0.141324,1
36,6,0.000000,1
36,7,0.000000,1
37,1,0.032392,1
37,2,0.176146,0
37,3,0.258068,0
37,4,0.059358,1
37,5,0.141324,1
37,6,0.000000,1
37,7,0.000000,1
37,1,0.032392,1
37,2,0.176146,0
37,3,0.258068,0
37,4,0.059358,1
37,5,0.141324,1
37,6,0.000000,1
37,7,0.000000,1
37,1,0.032392,1
37,2,0.176146,0
37,3,0.258068,0
37,4,0.059358,1
37,5,0.141324,1
37,6,0.000000,1
37,7,0.000000,1
37,1,0.032392,1
37,2,0.176146,0
37,3,0.258068,0
37,4,0.059358,1
37,5,0.141324,1
37,6,0.000000,1
37,7,0.000000,1
38,1,0.032392,1
38,2,0.176146,0
38,3,0.258068,0
38,4,0.059358,1
38,5,0.141324,1
38,6,0.000000,1
38,7,0.000000,1
38,1,0.032392,1
38,2,0.176146,0
38,3,0.258068,0
38,4,0.059358,1
38,5,0.141324,1
38,6,0.000000,1
38,7,0.000000,1
38,1,0.032392,1
38,2,0.176146,0
38,3,0.258068,0
38,4,0.059358,1
38,5,0.141324,1
38,6,0.000000,1
38,7,0.000000,1
38,1,0.032392,1
38,2,0.176146,0
38,3,0.258068,0
38,4,0.059358,1
38,5,0.141324,1
38,6,0.000000,1
38,7,0.000000,1
39,1,0.032392,1
39,2,0.176146,0
39,3,0.258068,0
39,4,0.059358,1
39,5,0.141324,1
39,6,0.000000,1
39,7,0.000000,1
39,1,0.032392,1
39,2,0.176146,0
39,3,0.258068,0
39,4,0.059358,1
39,5,0.141324,1
39,6,0.000000,1
39,7,0.000000,1
39,1,0.032392,1
39,2,0.176146,0
39,3,0.258068,0
39,4,0.059358,1
39,5,0.141324,1
39,6,0.000000,1
39,7,0.000000,1
39,1,0.032392,1
39,2,0.176146,0
39,3,0.258068,0
39,4,0.059358,1
39,5,0.141324,1
39,6,0.000000,1
39,7,0.000000,1
40,1,0.032392,1
40,2,0.176146,0
40,3,0.258068,0
40,4,0.059358,1
40,5,0.141324,1
40,6,0.000000,1
40,7,0.000000,1
40,1,0.032392,1
40,2,0.176146,0
40,3,0.258068,0
40,4,0.059358,1
40,5,0.141324,1
40,6,0.000000,1
40,7,0.000000,1
40,1,0.032392,1
40,2,0.176146,0
40,3,0.258068,0
40,4,0.059358,1
40,5,0.141324,1
40,6,0.000000,1
40,7,0.000000,1
40,1,0.032392,1
40,2,0.176146,0
40,3,0.258068,0
40,4,0.059358,1
40,5,0.141324,1
40,6,0.000000,1
40,7,0.000000,1
41,1,0.032392,1
41,2,0.176146,0
41,3,0.258068,0
41,4,0.059358,1
41,5,0.141324,1
41,6,0.000000,1
41,7,0.000000,1
41,1,0.032392,1
41,2,0.176146,0
41,3,0.258068,0
41,4,0.059358,1
41,5,0.141324,1
41,6,0.000000,1
41,7,0.000000,1
41,1,0.032392,1
41,2,0.176146,0
41,3,0.258068,0
41,4,0.059358,1
41,5,0.141324,1
41,6,0.000000,1
41,7,0.000000,1
41,1,0.032392,1
41,2,0.176146,0
41,3,0.258068,0
41,4,0.059358,1
41,5,0.141324,1
41,6,0.000000,1
41,7,0.000000,1
42,1,0.032392,1
42,2,0.176146,0
42,3,0.258068,0
42,4,0.059358,1
42,5,0.141324,1
42,6,0.000000,1
42,7,0.000000,1
42,1,0.032392,1
42,2,0.176146,0
42,3,0.258068,0
42,4,0.059358,1
42,5,0.141324,1
42,6,0.000000,1
42,7,0.000000,1
42,1,0.032392,1
42,2,0.176146,0
42,3,0.258068,0
42,4,0.059358,1
42,5,0.141324,1
42,6,0.000000,1
42,7,0.000000,1
42,1,0.032392,1
42,2,0.176146,0
42,3,0.258068,0
42,4,0.059358,1
42,5,0.141324,1
42,6,0.000000,1
42,7,0.000000,1
43,1,0.092388,1
43,2,0.176146,0
43,3,0.258068,0
43,4,0.059358,1
43,5,0.141324,1
43,6,0.000000,1
43,7,0.000000,1
43,1,0.092388,1
43,2,0.176146,0
43,3,0.258068,0
43,4,0.059358,1
43,5,0.141324,1
43,6,0.000000,1
43,7,0.000000,1
43,1,0.092388,1
43,2,0.176146,0
43,3,0.258068,0
43,4,0.059358,1
43,5,0.141324,1
43,6,0.000000,1
43,7,0.000000,1
43,1,0.092388,1
43,2,0.176146,0
43,3,0.258068,0
43,4,0.059358,1
43,5,0.141324,1
43,6,0.000000,1
43,7,0.000000,1
44,1,0.092388,1
44,2,0.176146,0
44,3,0.258068,0
44,4,0.059358,1
44,5,0.141324,1
44,6,0.000000,1
44,7,0.000000,1
44,1,0.092388,1
44,2,0.176146,0
44,3,0.258068,0
44,4,0.059358,1
44,5,0.141324,1
44,6,0.000000,1
44,7,0.000000,1
44,1,0.092388,1
44,2,0.176146,0
44,3,0.258068,0
44,4,0.059358,1
44,5,0.141324,1
44,6,0.000000,1
44,7,0.000000,1
44,1,0.092388,1
44,2,0.176146,0
44,3,0.258068,0
44,4,0.059358,1
44,5,0.141324,1
44,6,0.000000,1
44,7,0.000000,1
45,1,0.092388,1
45,2,0.176146,0
45,3,0.226547,0
45,4,0.059358,1
45,5,0.141324,1
45,6,0.000000,1
45,7,0.000000,1
45,1,0.092388,1
45,2,0.176146,0
45,3,0.226547,0
